Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_37,Source_38,Source_39,Source_40,Source_41,Source_42,Source_43,Source_44,Source_46,Source_47,Source_49,Source_50,Source_51,Source_52,Source_53,Source_54,Source_55,Source_57,Source_58,Source_59,Source_60,Source_61,Source_62,Source_63,Source_64,Source_65,Source_66,Source_67,Source_68,Source_69,Source_70,Source_71,Source_72,Source_73,Source_74,score_class
587.004247,517.549013,528.99713,-251.103749,915.019168,-226.805051,443.597245,89.794959,259.18334,63.040176,-611.643734,330.278702,286.471811,699.688845,640.168589,-237.704164,-487.946356,-485.154799,-420.126076,169.468424,665.505692,775.732297,-935.544054,-344.869637,695.304727,274.811816,-333.755019,-7.842845,108.576885,-172.631682,563.342393,-453.77653,540.904749,-267.465529,126.474039,-329.217932,-1427.638336,1035.253816,-1728.482117,-67.043053,-232.404575,380.144338,-308.357391,-947.292834,-832.472293,-257.703693,-263.847758,274.400325,193.218146,1159.368716,1136.645906,1297.525349,229.619625,-647.64773,-1009.018203,-162.844147,-557.206574,680.813003,487.343388,-355.641217,-310.842759,-150.074595,-207.617733,-544.460979,-1101.471085,805.89634,629.176258,480.011787,-411.988115,-1000.457287,1
49.509311,43.656646,44.624159,-21.178836,77.181355,-19.128931,37.403317,7.559545,21.864576,5.323928,-51.569074,27.843487,24.1608,59.010448,53.983751,-20.039913,-41.15345,-40.914419,-35.430833,14.29033,56.13107,65.413555,-78.899875,-29.085105,58.662422,23.180146,-28.138151,-0.665506,9.152922,-14.559198,47.504498,-38.27982,45.617551,-22.553517,10.663201,-27.75668,-120.39533,87.30325,-145.781667,-5.655666,-19.596484,32.066512,-26.003083,-79.881664,-70.204983,-21.729941,-22.252012,23.145364,16.297532,97.783691,95.848854,109.427384,19.350315,-54.626703,-85.096277,-13.730903,-46.99243,57.418303,41.08689,-29.988212,-26.221287,-12.646406,-17.512904,-45.922968,-92.88396,67.958464,53.069148,40.479538,-34.748612,-84.379089,1
81.317434,71.702381,73.284577,-34.812736,126.76104,-31.409088,61.467237,12.455818,35.927339,8.731412,-84.752651,45.76174,39.699589,96.941817,88.713478,-32.916873,-67.57516,-67.196003,-58.199917,23.475797,92.190978,107.491838,-129.62497,-47.794541,96.320269,38.083172,-46.244099,-1.075773,15.04689,-23.936236,78.060873,-62.877539,74.924821,-37.08386,17.534985,-45.618717,-197.810988,143.413837,-239.470855,-9.277511,-32.216686,52.67057,-42.712925,-131.234845,-115.347729,-35.719067,-36.547834,38.022167,26.776658,160.639893,157.479331,179.768082,31.817457,-89.747181,-139.768155,-22.566325,-77.210045,94.325139,67.521316,-49.27479,-43.065468,-20.797685,-28.745152,-75.450483,-152.598753,111.660437,87.189966,66.497787,-57.08808,-138.605559,1
190.947835,168.36173,172.083175,-81.675767,297.649398,-73.774952,144.289125,29.203349,84.309937,20.508549,-198.964843,107.432211,93.202712,227.615602,208.241101,-77.330912,-158.729002,-157.822333,-136.675828,55.126592,216.473547,252.339735,-304.33527,-112.181103,226.187379,89.399339,-108.570385,-2.547908,35.332489,-56.160077,183.256234,-147.615098,175.946354,-87.004303,41.141757,-107.088371,-464.417482,336.769041,-562.283693,-21.793797,-75.599191,123.659041,-100.308622,-308.14527,-270.798693,-83.831526,-85.826101,89.259485,62.845834,377.150107,369.747223,422.089531,74.668007,-210.673762,-328.229996,-52.963541,-181.269615,221.459525,158.508,-115.680053,-101.129173,-48.811831,-67.538225,-177.112056,-358.300642,262.151694,204.670896,156.13538,-134.021879,-325.430153,1
134.380334,118.480117,121.113559,-57.484923,209.475489,-51.925116,101.567879,20.533255,59.32098,14.429614,-140.013417,75.578265,65.569201,160.179396,146.542327,-54.408598,-111.711536,-111.033908,-96.181111,38.795326,152.37395,177.56129,-214.154926,-78.944301,159.204522,62.930492,-76.390733,-1.814966,24.846835,-39.499107,128.932607,-103.877721,123.820048,-61.194384,28.952152,-75.366772,-326.803875,236.957603,-395.669337,-15.362629,-53.206339,87.027379,-70.579787,-216.852892,-190.561726,-58.982977,-60.420281,62.85387,44.242761,265.430592,260.200595,297.031354,52.55367,-148.262935,-230.946954,-37.257196,-127.556438,155.855572,111.552979,-81.414385,-71.159494,-34.341409,-47.529263,-124.639922,-252.126294,184.47312,144.033765,109.869627,-94.291487,-229.027207,1
38.888735,34.284664,35.053811,-16.641237,60.622439,-15.02386,29.388539,5.952176,17.176025,4.175812,-40.537454,21.891356,18.982028,46.365462,42.424014,-15.75189,-32.332204,-32.151629,-27.84578,11.236155,44.098605,51.398324,-61.995049,-22.845808,46.065319,18.207249,-22.112733,-0.523331,7.195717,-11.432552,37.33112,-30.066391,35.837645,-17.717658,8.380309,-21.816713,-94.60106,68.601589,-114.53074,-4.439558,-15.403095,25.183018,-20.437881,-62.775941,-55.172764,-17.067552,-17.486983,18.177793,12.80015,76.821157,75.320038,85.970493,15.211929,-42.908298,-66.85869,-10.787969,-36.924154,45.114881,32.289953,-23.565523,-20.599065,-9.951542,-13.764242,-36.071981,-72.982085,53.400631,41.688013,31.807363,-27.294249,-66.290966,0
-0.02253,-0.004094,-0.002423,-0.014136,0.004899,-0.00196,0.001445,-0.00277,0.001045,0.017978,-0.008147,0.000254,0.009708,-0.000215,0.003392,-0.014549,-0.009639,-0.00645,0.000996,-0.017901,0.007385,-0.007627,-0.005787,0.000498,0.01896,-0.010692,0.005068,0.008155,0.005226,-0.002678,-0.018457,-0.00812,0.002024,-0.012085,-0.016006,-0.000297,0.009571,-0.00615,-0.00412,-0.005146,-0.010031,-0.007033,0.011989,-0.010049,0.016587,0.019485,-0.021944,-0.022234,-0.003392,-0.005821,-0.001228,-0.007248,-0.025035,0.004433,0.010058,0.003483,-0.004785,-0.018115,-0.004359,-0.013711,0.003728,0.000082,-0.010625,-0.014821,0.018031,-0.00561,-0.005687,0.015866,-0.015576,0.008173,0
106.097294,93.520754,95.620789,-45.39293,165.376319,-40.99446,80.148676,16.206936,46.841343,11.38302,-110.536546,59.673933,51.761917,126.463821,115.70159,-42.934041,-88.186542,-87.670128,-75.931385,30.63673,120.296753,140.163122,-169.070133,-62.307259,125.67466,49.678958,-60.315177,-1.431123,19.626579,-31.18817,101.785777,-82.009682,97.75194,-48.307677,22.865253,-59.500042,-258.01019,187.076984,-312.373384,-12.138128,-41.999687,68.694522,-55.728281,-171.196877,-150.462782,-46.548259,-47.690522,49.608565,34.927883,209.543853,205.430582,234.487984,41.499031,-117.04577,-182.337249,-29.419278,-100.703877,123.037717,88.055815,-64.264645,-56.181362,-27.103424,-37.529096,-98.396278,-199.048071,145.627204,113.724463,86.743682,-74.422007,-180.806216,0
0.013068,-0.000581,0.01094,0.006641,-0.007425,-0.002132,-0.000279,0.001455,-0.007472,0.001175,0.00652,0.008663,-0.021003,-0.014565,0.009358,-0.011069,-0.002608,0.010365,-0.008939,0.013045,-0.013362,0.010676,0.002488,0.005031,0.006502,-0.006688,0.001724,-0.013853,-0.004779,0.010405,0.000894,0.007254,-0.016276,0.006871,0.002957,-0.014837,0.013104,0.001176,0.01234,0.016111,-0.007583,0.002683,-0.015382,-0.011451,-0.007371,-0.006964,-0.011579,0.007036,0.015624,-0.021603,-0.009046,-0.010776,-0.015952,0.004932,0.018892,0.004369,-0.010696,0.000033,0.011898,-0.001548,0.004369,-0.011987,-0.003496,0.009925,0.003742,0.004652,0.00195,0.000652,0.014915,-0.004244,0
314.718447,277.477368,283.612756,-134.637578,490.585582,-121.601238,237.825079,48.139996,138.970696,33.795952,-327.932806,177.074509,153.593808,375.14174,343.227937,-127.436986,-261.607326,-260.120956,-225.242097,90.857882,356.822599,415.896444,-501.583433,-184.898773,372.788629,147.340439,-178.940769,-4.197873,58.206139,-92.56191,302.02861,-243.296383,290.011365,-143.404403,67.803613,-176.500424,-765.414928,555.045791,-926.721763,-35.962074,-124.595805,203.812161,-165.318778,-507.885144,-446.323021,-138.157435,-141.464115,147.11494,103.589057,621.594537,609.408944,695.652552,123.122043,-347.238981,-540.98724,-87.316563,-298.730532,365.015292,261.282051,-190.673715,-166.660098,-80.461259,-111.311215,-291.91868,-590.545861,432.073693,337.335199,257.365319,-220.889221,-536.39675,1
289.966354,255.653904,261.308672,-124.046505,451.996711,-112.043617,219.11323,44.346797,128.036031,31.136397,-302.142857,163.137124,141.520615,345.639786,316.230239,-117.415872,-241.037807,-239.65452,-207.528697,83.712762,328.755893,383.180027,-462.134824,-170.353545,343.474525,135.751326,-164.868128,-3.863102,53.634939,-85.279877,278.270812,-224.15746,267.197433,-132.123823,62.469293,-162.616618,-705.216017,511.387692,-853.839532,-33.128628,-114.799025,187.783637,-152.310661,-467.941595,-411.218247,-127.286668,-130.340929,135.549877,95.444358,572.712423,561.475361,640.935477,113.421262,-319.926492,-498.431033,-80.446524,-275.240926,336.300028,240.719028,-175.67133,-153.560242,-74.127531,-102.561517,-268.95191,-544.09246,398.090646,310.799728,237.119392,-203.512164,-494.200222,1
38.895433,34.287566,35.054227,-16.639907,60.620478,-15.025104,29.38912,5.95193,17.175082,4.173132,-40.535537,21.891223,18.97728,46.362528,42.424926,-15.751414,-32.333703,-32.147829,-27.845664,11.238796,44.096666,51.401389,-61.992904,-22.846604,46.066414,18.206908,-22.114078,-0.524003,7.194621,-11.432677,37.333755,-30.064232,35.835078,-17.71646,8.382196,-21.818692,-94.599281,68.602986,-114.528985,-4.437898,-15.403127,25.185889,-20.440119,-62.776541,-55.173985,-17.071762,-17.487522,18.181983,12.804926,76.818033,75.316696,85.96771,15.213862,-42.909957,-66.857188,-10.790198,-36.924236,45.117287,32.293809,-23.564226,-20.598601,-9.952689,-13.762551,-36.07022,-72.986078,53.403485,41.690029,31.808418,-27.292042,-66.293812,0
-0.003028,0.010033,0.007686,-0.020187,0.001152,-0.004056,0.00101,-0.004091,0.010764,0.0079,0.013154,0.001933,-0.014227,-0.017149,-0.006468,0.025939,-0.015075,0.01228,0.013767,-0.010735,0.010072,-0.003278,0.004397,-0.009728,0.014711,-0.01313,0.012225,0.008735,-0.006464,-0.003719,0.003093,-0.009177,-0.000445,-0.006173,-0.001392,0.006201,0.015337,0.008868,0.010845,-0.006743,-0.007036,0.004851,0.007203,0.009952,-0.004612,0.009217,-0.005209,-0.003285,0.011074,-0.019247,-0.039646,-0.032442,0.005402,-0.010151,-0.002972,-0.009609,0.007242,0.010953,0.019357,0.001732,0.011658,0.009938,-0.010563,-0.004382,-0.003262,-0.000345,-0.007644,0.01556,-0.018453,-0.016841,0
28.292751,24.948099,25.506613,-12.104379,44.094509,-10.939568,21.381957,4.330357,12.491191,3.046203,-29.459906,15.924808,13.789734,33.702859,30.851228,-11.447138,-23.521388,-23.368536,-20.241577,8.164478,32.061986,37.393488,-45.084239,-16.626094,33.51733,13.232583,-16.07811,-0.37578,5.224116,-8.320694,27.150225,-21.873355,26.058854,-12.897293,6.097221,-15.867809,-68.785292,49.906348,-83.289623,-3.219597,-11.203914,18.325063,-14.86535,-45.647986,-40.119377,-12.423304,-12.720126,13.229814,9.319377,55.848749,54.747249,62.510688,11.05333,-31.214638,-48.620548,-7.841926,-26.856952,32.81202,23.50241,-17.132864,-14.97344,-7.227907,-10.01005,-26.237346,-53.079741,38.83756,30.311112,23.13137,-19.866875,-48.223903,1
-0.004595,0.007434,-0.001182,-0.013878,-0.005299,0.002308,-0.017677,-0.012502,0.00229,-0.004106,0.004125,-0.012015,0.002699,-0.010065,-0.016653,0.029573,-0.018888,0.016301,0.009493,-0.008825,0.010138,-0.014816,0.009386,0.000676,0.005586,-0.00618,0.0035,0.01755,0.013814,-0.002843,0.007775,-0.000793,0.000483,0.002957,0.004128,0.01447,-0.000499,0.000835,0.006496,-0.006333,-0.009054,-0.000613,0.017927,0.014315,-0.009426,0.013169,0.006126,-0.00365,0.005873,-0.002658,-0.031437,-0.029878,0.007539,-0.003842,-0.009027,-0.017372,0.003547,0.002275,0.000877,0.00791,0.003317,0.019522,-0.014514,0.01356,-0.004857,-0.001855,-0.013775,0.012439,-0.003231,0.001827,0
0.013839,0.012576,0.009152,0.000058,-0.005014,-0.006453,-0.009379,-0.008337,-0.003013,0.002814,0.015451,-0.003709,-0.011281,-0.012965,-0.001197,0.002624,-0.011731,0.014665,-0.000349,-0.00119,-0.015503,0.002318,0.004064,-0.000196,0.018776,-0.008015,0.00075,0.003067,0.00556,-0.004149,0.000482,0.000084,-0.016493,-0.00049,0.002439,-0.002993,0.010616,0.005985,0.003022,0.014636,-0.004183,0.006967,-0.003599,0.004904,0.002634,-0.004863,-0.006546,0.004008,0.014697,-0.017822,-0.027245,-0.017604,-0.024224,-0.002016,0.01222,0.001312,-0.010783,-0.00466,0.000076,0.008637,-0.000498,0.008308,-0.002455,0.00154,-0.000166,0.000239,0.003169,0.001852,-0.001955,0.001876,1
-0.017939,0.010687,0.020305,-0.008495,0.018503,0.001271,0.025827,-0.015012,0.002492,0.018266,0.012512,-0.015957,-0.004807,-0.005297,-0.016937,0.014168,-0.014321,0.020195,0.001885,-0.009067,0.0316,-0.008815,0.00183,-0.011685,0.03923,0.007362,0.030289,-0.012827,-0.020883,0.020384,-0.009926,-0.014717,0.008174,0.013807,-0.009162,0.011741,0.015029,-0.016601,0.008744,-0.009493,-0.011087,0.0083,0.01617,0.007874,0.000436,0.01209,-0.013799,0.02183,0.003379,0.018981,-0.027693,-0.005313,-0.009588,-0.01015,0.013469,0.010438,0.007707,0.018422,0.007619,-0.007102,0.006109,0.009105,-0.01587,-0.002239,0.022146,-0.008288,-0.019033,-0.005205,-0.009976,-0.019082,1
0.009829,0.00795,0.005376,0.009963,-0.006882,-0.001607,-0.00518,-0.004669,-0.00434,0.000994,0.012238,-0.003149,-0.004852,-0.004876,-0.000135,-0.006822,-0.001394,0.00777,-0.006028,0.003117,-0.01846,0.00461,0.003582,0.001666,0.012035,-0.000089,0.000314,-0.001609,0.000791,-0.001911,0.000688,0.000126,-0.015045,0.001946,0.001891,-0.000935,0.008165,0.004572,0.001063,0.017373,0.002053,0.005224,-0.007218,0.005444,0.006166,-0.010243,-0.003346,0.008046,0.003875,-0.008179,-0.014687,-0.005203,-0.02422,0.001499,0.01206,0.008728,-0.008668,-0.004788,-0.007772,0.009917,-0.006041,0.002519,0.004103,0.001432,0.004903,-0.002271,0.002092,-0.009473,-0.000088,0.005918,0
38.895435,34.298699,35.064732,-16.634931,60.636683,-15.031301,29.396187,5.953588,17.176418,4.18992,-40.513318,21.894298,18.975851,46.354576,42.420642,-15.753569,-32.329894,-32.147326,-27.839252,11.227516,44.086641,51.412912,-61.993819,-22.855899,46.083976,18.204762,-22.108234,-0.522065,7.184913,-11.440255,37.329174,-30.07848,35.837023,-17.732316,8.3795,-21.81416,-94.588316,68.610869,-114.533992,-4.428806,-15.399817,25.192805,-20.439454,-62.765905,-55.159163,-17.082943,-17.485235,18.183405,12.801286,76.809176,75.300471,85.974604,15.197042,-42.91642,-66.858104,-10.780843,-36.92704,45.111508,32.298807,-23.562527,-20.595406,-9.943895,-13.75872,-36.081081,-72.978057,53.397045,41.684383,31.800306,-27.311882,-66.298769,1
0.001786,-0.001648,0.007486,-0.017477,-0.000971,0.003537,-0.033244,-0.007979,0.01757,0.005116,0.006225,-0.007155,0.00556,-0.008613,0.009797,0.015807,0.010757,0.01898,0.006976,0.005919,-0.006244,-0.00216,-0.002306,0.001271,0.015127,-0.007455,0.00688,0.008731,0.00473,-0.005357,0.007283,-0.007126,-0.014434,-0.020536,0.000546,0.003874,0.004674,-0.020729,-0.00458,0.01122,-0.018557,0.006205,0.012588,0.004848,-0.018417,0.005309,0.002423,-0.005377,0.019691,-0.002174,-0.023404,-0.023658,-0.022406,-0.012814,0.019514,-0.02147,-0.008293,-0.007262,-0.014388,0.004059,-0.006203,-0.000981,-0.007947,0.006026,0.020305,0.000977,0.012406,0.009573,0.010644,0.00362,1
35.347305,31.164247,31.875421,-15.123019,55.118103,-13.669386,26.710346,5.408477,15.606938,3.793507,-36.839705,19.91396,17.255241,42.127647,38.577277,-14.336525,-29.375731,-29.224205,-25.315607,10.216048,40.078108,46.720774,-56.354073,-20.791008,41.872548,16.539622,-20.114207,-0.481394,6.53773,-10.38201,33.944186,-27.329006,32.58526,-16.106912,7.631876,-19.829374,-86.01597,62.360338,-104.108494,-4.022216,-14.012463,22.895027,-18.576707,-57.068917,-50.13094,-15.54041,-15.908194,16.529691,11.647514,69.857417,68.453096,78.173128,13.808965,-39.009983,-60.784133,-9.801206,-33.560094,41.010835,29.364064,-21.408258,-18.713354,-9.030252,-12.500959,-32.798042,-66.36798,48.518748,37.888614,28.878883,-24.81852,-60.243424,1
53.002554,46.757029,47.820345,-22.708138,82.703236,-20.477836,40.095886,8.117469,23.44808,5.719572,-55.253515,29.834083,25.906844,63.230423,57.84547,-21.444894,-44.047548,-43.815321,-37.949887,15.30617,60.149125,70.097377,-84.54459,-31.179977,62.841975,24.853815,-30.125556,-0.713134,9.783316,-15.595917,50.901441,-41.037403,48.880981,-24.192937,11.430073,-29.727017,-129.001093,93.508221,-156.18144,-6.05472,-21.01552,34.354638,-27.836702,-85.566198,-75.234758,-23.286331,-23.823774,24.816843,17.446051,104.8015,102.690378,117.255207,20.738434,-58.545355,-91.147407,-14.702357,-50.345078,61.527043,44.022358,-32.134913,-28.090044,-13.553274,-18.75681,-49.209187,-99.475465,72.800827,56.843431,43.33956,-37.240038,-90.407774,1
0.002337,-0.003332,0.004423,0.007006,-0.008391,0.005645,-0.003057,0.000543,-0.002777,0.000265,0.001693,0.005751,-0.009405,-0.005982,0.004116,-0.009087,0.001619,0.001755,-0.009953,0.011234,-0.00826,0.003626,0.001437,0.005776,0.000704,-0.00198,0.004475,-0.011679,-0.003812,0.009844,0.00351,0.004397,-0.010751,0.008349,0.000376,-0.005797,0.007246,-0.001023,0.008138,0.011637,-0.003271,-0.00078,-0.011096,-0.005346,-0.007082,-0.002549,-0.005511,0.001572,0.004133,-0.009698,-0.003867,-0.005953,-0.010685,0.006332,0.010033,0.003449,-0.004479,0.002581,0.001096,-0.000321,-0.000247,-0.011601,-0.00311,0.008317,0.005805,0.001044,-0.000035,-0.002243,0.010979,0.000106,1
7.067163,6.229563,6.379304,-3.029656,11.021038,-2.729749,5.339654,1.080202,3.11829,0.766757,-7.372346,3.985386,3.443758,8.422515,7.71905,-2.874003,-5.884757,-5.84425,-5.06971,2.043243,8.013989,9.343391,-11.274535,-4.14742,8.383644,3.302583,-4.017688,-0.102912,1.314568,-2.071819,6.779919,-5.463961,6.50683,-3.217519,1.520585,-3.977434,-17.194816,12.46659,-20.817506,-0.801092,-2.811432,4.573724,-3.720444,-11.424306,-10.033481,-3.095023,-3.192585,3.294404,2.335718,13.954057,13.693804,15.62499,2.74757,-7.79405,-12.141689,-1.95808,-6.724827,8.194674,5.87328,-4.293637,-3.739552,-1.814702,-2.511731,-6.557831,-13.261354,9.708376,7.582064,5.791436,-4.954678,-12.047928,0
0.009365,0.008357,0.006226,0.007773,-0.007257,-0.001061,-0.014251,-0.010759,-0.003539,-0.00167,0.012607,-0.00899,-0.000293,-0.000559,-0.004383,0.001272,-0.004665,0.008107,-0.006355,0.001736,-0.017077,-0.004674,0.00346,0.004857,0.012626,0.001675,-0.000047,0.001353,0.008512,-0.003306,0.000026,-0.000228,-0.015683,0.006639,0.003781,0.003288,0.002331,0.003836,-0.001892,0.015477,0.00327,0.003255,-0.004266,0.0113,0.003574,-0.004356,0.000607,0.007007,0.002385,-0.002241,-0.01617,-0.006509,-0.026302,0.002287,0.009249,0.00907,-0.010113,-0.005839,-0.017813,0.015229,-0.009719,0.011233,0.001422,0.002611,0.004376,-0.006062,0.003687,-0.01144,0.001962,0.011615,1
-0.005049,-0.001341,0.011342,-0.008608,0.012032,-0.007314,-0.010851,0.001159,0.006852,0.010728,0.017707,0.006623,-0.006265,-0.016631,-0.004882,0.021181,-0.001433,0.006602,0.014982,-0.005455,0.008263,0.00248,0.006335,-0.002209,0.007833,-0.010947,0.00862,0.01065,-0.012062,-0.001239,0.001297,-0.012808,0.0098,-0.015886,0.000217,0.012156,0.017072,0.010962,0.005025,-0.004324,-0.004397,0.001256,0.009331,0.007498,-0.006619,0.006708,0.005137,-0.001964,-0.000222,-0.017627,-0.029211,-0.024028,0.005324,-0.006984,-0.012327,-0.009965,0.007714,-0.001442,0.016823,0.003781,0.008937,0.009803,-0.013483,0.010009,0.009982,-0.006001,-0.022183,0.007092,-0.009832,-0.01489,1
205.112236,180.827653,184.844279,-87.728377,319.70399,-79.251762,154.987515,31.376357,90.552801,22.029358,-213.69851,115.408019,100.073536,244.455244,223.683783,-83.063216,-170.486944,-169.503458,-146.796757,59.226785,232.515004,271.05079,-326.876476,-120.491782,242.944198,96.009971,-116.611112,-2.753028,37.928182,-60.306335,196.83148,-158.543096,188.979373,-93.450644,44.191393,-115.040987,-498.799549,361.716959,-603.920538,-23.409924,-81.208612,132.825754,-107.753082,-330.995559,-290.87385,-90.046748,-92.196427,95.881636,67.52571,405.059781,397.133711,453.342765,80.212703,-226.283854,-352.53449,-56.89624,-194.695757,237.873391,170.288155,-124.261463,-108.604758,-52.448036,-72.547434,-190.220462,-384.844986,281.583463,219.832864,167.716262,-143.932005,-349.565233,1
0.003212,0.004264,0.018745,-0.013255,0.017825,-0.015506,-0.010887,-0.000591,0.0078,0.015535,0.02509,0.007589,-0.015743,-0.02753,-0.003142,0.02411,-0.008251,0.015278,0.020637,-0.005539,0.010609,0.008092,0.007304,-0.006243,0.020147,-0.018822,0.011154,0.011812,-0.017213,-0.000498,0.001638,-0.014252,0.009429,-0.02225,-0.001287,0.0093,0.026494,0.012615,0.005424,-0.003697,-0.010327,0.007899,0.010991,0.00276,-0.008955,0.005954,-0.000508,0.000786,0.012742,-0.028678,-0.04313,-0.034507,0.001901,-0.013242,-0.00971,-0.017327,0.006981,-0.000128,0.029107,0.00142,0.013667,0.00965,-0.019065,0.012276,0.009246,-0.001193,-0.023418,0.016576,-0.010956,-0.025658,1
222.804375,196.403543,200.789815,-95.306171,347.277882,-86.098937,168.347412,34.072402,98.358328,23.912641,-232.116595,125.344737,108.696335,265.556365,242.976892,-90.18714,-185.175949,-184.114303,-159.444792,64.323071,252.575773,294.389692,-355.050288,-130.867777,263.885565,104.311966,-126.677805,-2.988893,41.205261,-65.519602,213.763387,-172.219638,205.275585,-101.487326,48.019945,-124.959593,-541.812842,392.899506,-655.97852,-25.460571,-88.189065,144.2643,-117.043001,-359.510644,-315.941367,-97.794334,-100.139519,104.172035,73.334819,440.003188,431.396614,492.436272,87.147775,-245.794423,-382.916931,-61.767936,-211.481475,258.368881,184.950481,-134.954587,-117.969841,-56.927962,-78.783939,-206.643582,-418.018445,305.82928,238.804091,182.148544,-156.33055,-379.692834,1
675.40797,595.480213,608.665279,-288.920086,1052.840871,-260.972518,510.375306,103.311984,298.220841,72.534822,-703.761687,380.009755,329.636499,805.073696,736.582275,-273.502399,-561.423442,-558.227344,-483.390274,194.994666,765.748086,892.550962,-1076.438589,-396.797487,800.024068,316.200341,-384.024434,-9.010985,124.927189,-198.631817,648.175973,-522.122423,622.385179,-307.761615,145.515492,-378.784346,-1642.643896,1191.157709,-1988.817983,-77.15279,-267.403045,437.394196,-354.779652,-1089.964718,-957.847242,-296.501772,-303.577012,315.722972,222.31011,1333.989053,1307.842096,1492.93765,264.199885,-745.188942,-1160.993538,-187.384475,-641.116794,783.327438,560.719632,-409.198836,-357.668801,-172.671377,-238.895281,-626.444149,-1267.337263,927.261362,723.923586,552.307735,-474.02276,-1151.126993,1
-0.006047,0.002754,-0.004397,-0.003282,-0.015956,0.003164,0.008137,0.002178,-0.002854,-0.000861,-0.002744,0.000132,-0.002845,-0.004634,-0.000247,-0.001371,-0.004525,0.008731,-0.002145,-0.005111,-0.010163,0.001325,0.001873,-0.002734,-0.001598,-0.002537,0.000125,0.003636,0.004921,-0.002936,0.000258,0.003106,-0.012468,0.001227,0.001211,-0.003496,0.003414,0.001688,0.011539,0.00831,-0.004284,-0.001493,-0.000725,0.003276,0.005933,-0.002115,-0.006949,0.000211,0.001234,-0.008104,-0.011439,-0.011354,-0.00896,0.003423,0.013829,0.007034,-0.004934,-0.00156,0.001949,0.00194,0.002181,0.0002,0.003535,-0.003584,0.000462,0.000437,-0.002491,-0.002043,-0.008159,0.007311,1
222.797845,196.401736,200.791218,-95.304447,347.278577,-86.09664,168.346388,34.074005,98.35958,23.915227,-232.114269,125.346675,108.699965,265.557705,242.972952,-90.184354,-185.172643,-184.118213,-159.44498,64.321708,252.573273,294.388031,-355.052387,-130.867763,263.880413,104.312298,-126.675045,-2.989248,41.20532,-65.519201,213.764699,-172.222166,205.27712,-101.487845,48.020347,-124.955873,-541.815203,392.90202,-655.978789,-25.458187,-88.186997,144.261831,-117.043434,-359.505388,-315.942372,-97.793126,-100.133571,104.169009,73.327898,440.004257,431.395665,492.439179,87.146253,-245.792141,-382.921741,-61.763726,-211.481238,258.369301,184.946906,-134.952292,-117.970449,-56.925496,-78.785244,-206.64271,-418.015788,305.825621,238.799565,182.14259,-156.334443,-379.690294,1
-0.008689,-0.008237,0.002133,0.002513,-0.009496,0.005693,-0.002628,0.001305,-0.001949,0.002077,-0.004682,0.005065,-0.002114,-0.001789,0.002555,-0.007806,0.00063,-0.001171,-0.009026,0.006755,-0.003847,-0.001944,-0.001598,0.006253,-0.003222,-0.00308,0.005486,-0.007514,-0.000791,0.010002,0.000332,0.003306,-0.007269,0.006634,-0.002333,-0.003025,0.004072,-0.001742,0.007069,0.008003,-0.004743,-0.005376,-0.005771,-0.005917,-0.006155,0.005825,-0.00631,-0.003611,-0.001843,-0.005252,-0.000731,-0.006468,-0.011744,0.008984,0.008425,0.005551,-0.003764,-0.000259,-0.003017,-0.00156,-0.000803,-0.00952,-0.006946,0.007405,0.009964,-0.001316,-0.00563,-0.00207,0.006712,0.004518,1
0.00118,-0.005204,0.001248,0.002388,-0.008921,0.00422,-0.005733,-0.000451,0.000487,-0.00189,-0.002275,0.003846,-0.006599,-0.003115,0.00515,-0.005719,0.000606,0.000336,-0.007092,0.010514,-0.001808,-0.000091,0.00189,0.005913,0.000196,-0.002533,0.003684,-0.007186,-0.004229,0.008006,0.002993,0.003824,-0.007281,0.006536,-0.001331,-0.002971,0.007256,-0.00109,0.00582,0.005068,-0.002446,-0.001107,-0.007229,-0.00647,-0.00765,0.002223,-0.006567,0.000247,0.00357,-0.006719,-0.002837,-0.010266,-0.005283,0.00442,0.006727,-0.001269,-0.00013,0.003067,-0.000358,0.000089,-0.00172,-0.011213,-0.004107,0.007403,0.005211,0.00157,0.000249,0.002358,0.009859,-0.001551,0
67.184953,59.233975,60.543618,-28.739981,104.721562,-25.961675,50.775007,10.279952,29.664522,7.213747,-70.010713,37.803698,32.789845,80.088122,73.278029,-27.214159,-55.847258,-55.530794,-48.08902,19.396202,76.166529,88.788663,-107.078733,-39.471069,79.582503,31.45451,-38.203766,-0.894169,12.426032,-19.762857,64.473586,-51.937932,61.905039,-30.615103,14.474236,-37.68255,-163.398441,118.497002,-197.835899,-7.671237,-26.596874,43.508547,-35.296532,-108.426609,-95.274321,-29.496271,-30.206947,31.408878,22.110685,132.695653,130.098907,148.506282,26.273542,-74.12504,-115.481949,-18.630776,-63.777311,77.918157,55.775239,-40.701867,-35.582302,-17.179083,-23.758185,-62.322559,-126.066398,92.238531,72.013739,54.937376,-47.159721,-114.505037,0
